episodeid	eventId	year	monthname	beginyearmonth	beginday	begintime	begindatetime	endyearmonth	endday	endtime	enddatetime	eventtype	eventcat	state	county	totalinjuries	totaldeaths	totaldamage	magnitude	magnitudetype	category	fscale
1191996	5455800	2005	June	200506	6	1900	6/6/05 19:00	200506	6	1900	6/6/05 19:00	Lightning	Lightning	PENNSYLVANIA	MONTGOMERY	0	0	75000				
1190717	5452480	2005	June	200506	6	1750	6/6/05 17:50	200506	6	1750	6/6/05 17:50	Lightning	Lightning	MARYLAND	HARFORD	1	0	0				
1190947	5452804	2005	June	200506	30	1600	6/30/05 16:00	200506	30	1600	6/30/05 16:00	Lightning	Lightning	FLORIDA	BROWARD	1	0	0				
1192873	5457919	2005	June	200506	12	1405	6/12/05 14:05	200506	12	1405	6/12/05 14:05	Lightning	Lightning	MAINE	KENNEBEC	0	1	0				
1190384	5453775	2005	June	200506	16	1240	6/16/05 12:40	200506	16	1240	6/16/05 12:40	Lightning	Lightning	FLORIDA	FLAGLER	1	0	0				
1192400	5459699	2005	June	200506	26	1448	6/26/05 14:48	200506	26	1448	6/26/05 14:48	Lightning	Lightning	MASSACHUSETTS	PLYMOUTH	15	0	0				
1191364	5456993	2005	June	200506	5	1630	6/5/05 16:30	200506	5	1630	6/5/05 16:30	Lightning	Lightning	INDIANA	HAMILTON	6	0	0				
1191054	5456697	2005	June	200506	1	1400	6/1/05 14:00	200506	1	1400	6/1/05 14:00	Lightning	Lightning	CONNECTICUT	NEW LONDON	1	0	0				
1191276	5456505	2005	June	200506	25	2200	6/25/05 22:00	200506	25	2200	6/25/05 22:00	Lightning	Lightning	WISCONSIN	JEFFERSON	5	0	0				
1191914	5456288	2005	June	200506	30	1515	6/30/05 15:15	200506	30	1515	6/30/05 15:15	Lightning	Lightning	WEST VIRGINIA	WOOD	1	0	0				
1192004	5455810	2005	June	200506	6	1410	6/6/05 14:10	200506	6	1410	6/6/05 14:10	Lightning	Lightning	PENNSYLVANIA	LEHIGH	0	0	25000				
1192834	5458456	2005	June	200506	5	1700	6/5/05 17:00	200506	5	1700	6/5/05 17:00	Lightning	Lightning	GEORGIA	FAYETTE	1	0	0				
1192024	5456072	2005	June	200506	9	1540	6/9/05 15:40	200506	9	1540	6/9/05 15:40	Lightning	Lightning	PENNSYLVANIA	CHESTER	0	1	0				
1191370	5455027	2005	June	200506	27	1315	6/27/05 13:15	200506	27	1315	6/27/05 13:15	Lightning	Lightning	INDIANA	HENRY	0	0	5000				
1192895	5458021	2005	June	200506	10	1230	6/10/05 12:30	200506	10	1230	6/10/05 12:30	Lightning	Lightning	NEW HAMPSHIRE	BELKNAP	1	0	0				
1192900	5458026	2005	June	200506	27	1600	6/27/05 16:00	200506	27	1600	6/27/05 16:00	Lightning	Lightning	NEW HAMPSHIRE	GRAFTON	1	0	0				
1192903	5458029	2005	June	200506	29	1300	6/29/05 13:00	200506	29	1300	6/29/05 13:00	Lightning	Lightning	NEW HAMPSHIRE	STRAFFORD	1	0	0				
1192904	5458030	2005	June	200506	29	1330	6/29/05 13:30	200506	29	1330	6/29/05 13:30	Lightning	Lightning	NEW HAMPSHIRE	STRAFFORD	1	0	0				
1191333	5457412	2005	June	200506	26	1815	6/26/05 18:15	200506	26	1815	6/26/05 18:15	Lightning	Lightning	ILLINOIS	DU PAGE	1	1	0				
1191242	5457252	2005	June	200506	11	1705	6/11/05 17:05	200506	11	1705	6/11/05 17:05	Lightning	Lightning	MICHIGAN	GOGEBIC	1	0	0				
1192899	5458025	2005	June	200506	26	1610	6/26/05 16:10	200506	26	1610	6/26/05 16:10	Lightning	Lightning	NEW HAMPSHIRE	ROCKINGHAM	2	0	0				
1188993	5450915	2005	June	200506	7	1420	6/7/05 14:20	200506	7	1420	6/7/05 14:20	Lightning	Lightning	SOUTH CAROLINA	RICHLAND	0	0	68000				
1190291	5453499	2005	June	200506	29	931	6/29/05 9:31	200506	29	931	6/29/05 9:31	Lightning	Lightning	IOWA	POLK	1	0	0				
1192049	5455260	2005	June	200506	28	1330	6/28/05 13:30	200506	28	1355	6/28/05 13:55	Lightning	Lightning	DELAWARE	SUSSEX	0	0	1000				
1191865	5455084	2005	June	200506	27	1850	6/27/05 18:50	200506	27	1850	6/27/05 18:50	Lightning	Lightning	PENNSYLVANIA	FOREST	7	1	0				
1191930	5455178	2005	June	200506	21	1415	6/21/05 14:15	200506	21	1415	6/21/05 14:15	Lightning	Lightning	WYOMING	TETON	11	0	0				
1192046	5456096	2005	June	200506	29	2200	6/29/05 22:00	200506	29	2200	6/29/05 22:00	Lightning	Lightning	PENNSYLVANIA	BUCKS	0	0	25000				
1192000	5455804	2005	June	200506	6	1425	6/6/05 14:25	200506	6	1425	6/6/05 14:25	Lightning	Lightning	NEW JERSEY	WARREN	1	0	0				
1193412	5461919	2005	June	200506	14	1430	6/14/05 14:30	200506	14	1430	6/14/05 14:30	Lightning	Lightning	KENTUCKY	PENDLETON	0	1	0				
1193419	5462085	2005	June	200506	29	1600	6/29/05 16:00	200506	29	1600	6/29/05 16:00	Lightning	Lightning	OHIO	FRANKLIN	2	1	0				
1193419	5462144	2005	June	200506	29	1900	6/29/05 19:00	200506	29	1900	6/29/05 19:00	Lightning	Lightning	OHIO	ROSS	5	1	0				
1192835	5458559	2005	June	200506	6	1530	6/6/05 15:30	200506	6	1530	6/6/05 15:30	Lightning	Lightning	GEORGIA	COWETA	1	0	0				
1192350	5459199	2005	June	200506	18	1140	6/18/05 11:40	200506	18	1140	6/18/05 11:40	Lightning	Lightning	SOUTH CAROLINA	CHARLESTON	0	1	0				
1193527	5461534	2005	June	200506	7	1630	6/7/05 16:30	200506	7	1630	6/7/05 16:30	Lightning	Lightning	FLORIDA	ORANGE	1	0	0				
1193532	5461605	2005	June	200506	22	1400	6/22/05 14:00	200506	22	1400	6/22/05 14:00	Lightning	Lightning	FLORIDA	ORANGE	1	0	0				
1193534	5461607	2005	June	200506	29	1219	6/29/05 12:19	200506	29	1219	6/29/05 12:19	Lightning	Lightning	FLORIDA	BREVARD	1	0	0				
1193528	5461596	2005	June	200506	16	1741	6/16/05 17:41	200506	16	1741	6/16/05 17:41	Lightning	Lightning	FLORIDA	SEMINOLE	0	0	15000				
1193024	5458837	2005	June	200506	29	1730	6/29/05 17:30	200506	29	1730	6/29/05 17:30	Lightning	Lightning	NORTH CAROLINA	BURKE	1	0	0				
1193023	5458836	2005	June	200506	29	1700	6/29/05 17:00	200506	29	1700	6/29/05 17:00	Lightning	Lightning	NORTH CAROLINA	BURKE	1	0	0				
1193371	5461909	2005	June	200506	29	2045	6/29/05 20:45	200506	29	2045	6/29/05 20:45	Lightning	Lightning	MINNESOTA	ANOKA	1	0	0				
1193352	5462246	2005	June	200506	21	1500	6/21/05 15:00	200506	21	1500	6/21/05 15:00	Lightning	Lightning	UTAH	SEVIER	1	0	0				
1195120	5463625	2005	June	200506	23	1500	6/23/05 15:00	200506	23	1500	6/23/05 15:00	Lightning	Lightning	FLORIDA	POLK	1	0	0				
1193422	5462671	2005	June	200506	30	1345	6/30/05 13:45	200506	30	1345	6/30/05 13:45	Lightning	Lightning	OHIO	WARREN	1	0	0				
1192839	5458658	2005	June	200506	20	1530	6/20/05 15:30	200506	20	1530	6/20/05 15:30	Lightning	Lightning	GEORGIA	POLK	1	0	0				
1191263	5457332	2005	June	200506	15	1640	6/15/05 16:40	200506	15	1640	6/15/05 16:40	Lightning	Lightning	FLORIDA	SANTA ROSA	1	1	0				
1193373	5462055	2005	June	200506	7	724	6/7/05 7:24	200506	7	724	6/7/05 7:24	Lightning	Lightning	WISCONSIN	ST. CROIX	1	0	0				
1192461	5460155	2005	June	200506	27	1655	6/27/05 16:55	200506	27	1655	6/27/05 16:55	Lightning	Lightning	MICHIGAN	KALKASKA	1	0	0				
1193414	5461994	2005	June	200506	25	1910	6/25/05 19:10	200506	25	1910	6/25/05 19:10	Lightning	Lightning	OHIO	HARDIN	0	1	0				
1192180	5459151	2005	June	200506	8	1900	6/8/05 19:00	200506	8	1900	6/8/05 19:00	Lightning	Lightning	MICHIGAN	OAKLAND	1	0	0				
1191364	5454799	2005	June	200506	5	1715	6/5/05 17:15	200506	5	1715	6/5/05 17:15	Lightning	Lightning	INDIANA	MARION	2	0	0				
1192840	5458719	2005	June	200506	21	1412	6/21/05 14:12	200506	21	1412	6/21/05 14:12	Lightning	Lightning	GEORGIA	FAYETTE	1	0	0				
1190727	5452019	2005	June	200506	28	1520	6/28/05 15:20	200506	28	1630	6/28/05 16:30	Heavy Rain	Rain / Thunderstorm	MARYLAND	BALTIMORE CITY (C)	0	1	0				
1190752	5452384	2005	June	200506	16	2100	6/16/05 21:00	200506	17	200	6/17/05 2:00	Heavy Rain	Rain / Thunderstorm	NEBRASKA	FRANKLIN	0	0	1002000				
1192825	5458799	2005	June	200506	10	800	6/10/05 8:00	200506	11	1900	6/11/05 19:00	High Surf	Surf / Tide / Tsunami	HAWAII	OAHU SOUTH SHORE	3	0	0				
1191041	5456577	2005	June	200506	22	1430	6/22/05 14:30	200506	22	1430	6/22/05 14:30	Rip Current	Surf / Tide / Tsunami	NORTH CAROLINA	DARE	0	1	0				
1190231	5454077	2005	June	200506	12	1830	6/12/05 18:30	200506	12	1830	6/12/05 18:30	Rip Current	Surf / Tide / Tsunami	FLORIDA	BROWARD	0	1	0				
1191389	5455513	2005	June	200506	26	1820	6/26/05 18:20	200506	26	1820	6/26/05 18:20	Rip Current	Surf / Tide / Tsunami	SOUTH CAROLINA	HORRY	0	2	0				
1191045	5456633	2005	June	200506	5	1730	6/5/05 17:30	200506	5	1730	6/5/05 17:30	Rip Current	Surf / Tide / Tsunami	NEW YORK	KINGS	0	2	0				
1192356	5459271	2005	June	200506	11	1000	6/11/05 10:00	200506	11	1230	6/11/05 12:30	Rip Current	Surf / Tide / Tsunami	GEORGIA	CHATHAM	4	0	0				
1192359	5459274	2005	June	200506	26	1224	6/26/05 12:24	200506	26	1224	6/26/05 12:24	Rip Current	Surf / Tide / Tsunami	GEORGIA	CHATHAM	0	1	0				
1193532	5461604	2005	June	200506	22	1246	6/22/05 12:46	200506	22	1246	6/22/05 12:46	Rip Current	Surf / Tide / Tsunami	FLORIDA	BREVARD	0	1	0				
1191366	5454937	2005	June	200506	12	1735	6/12/05 17:35	200506	12	1746	6/12/05 17:46	Tornado	Vortex	INDIANA	JENNINGS	0	0	10000				F1
1190741	5452099	2005	June	200506	9	1605	6/9/05 16:05	200506	9	1609	6/9/05 16:09	Tornado	Vortex	KANSAS	ROOKS	0	0	2000				F0
1190741	5452101	2005	June	200506	9	1625	6/9/05 16:25	200506	9	1640	6/9/05 16:40	Tornado	Vortex	KANSAS	ROOKS	0	0	30000				F1
1190741	5452167	2005	June	200506	9	1657	6/9/05 16:57	200506	9	1706	6/9/05 17:06	Tornado	Vortex	KANSAS	ROOKS	0	0	30000				F1
1190746	5452267	2005	June	200506	29	2215	6/29/05 22:15	200506	29	2220	6/29/05 22:20	Tornado	Vortex	KANSAS	MITCHELL	0	0	12000				F1
1190741	5452166	2005	June	200506	9	1634	6/9/05 16:34	200506	9	1645	6/9/05 16:45	Tornado	Vortex	KANSAS	ROOKS	0	0	30000				F1
1192434	5459973	2005	June	200506	4	1527	6/4/05 15:27	200506	4	1606	6/4/05 16:06	Tornado	Vortex	WISCONSIN	CLARK	0	0	61000				F1
1191470	5455214	2005	June	200506	7	1620	6/7/05 16:20	200506	7	1620	6/7/05 16:20	Tornado	Vortex	SOUTH DAKOTA	FALL RIVER	0	0	5000				F1
1194455	5460873	2005	June	200506	9	1725	6/9/05 17:25	200506	9	1750	6/9/05 17:50	Tornado	Vortex	TEXAS	HALE	0	0	15000				F1
1194453	5465836	2005	June	200506	12	1704	6/12/05 17:04	200506	12	1730	6/12/05 17:30	Tornado	Vortex	TEXAS	KENT	0	0	16000				F2
1194455	5460874	2005	June	200506	9	1750	6/9/05 17:50	200506	9	2010	6/9/05 20:10	Tornado	Vortex	TEXAS	FLOYD	0	0	7020000				F3
1191318	5456691	2005	June	200506	5	1820	6/5/05 18:20	200506	5	1840	6/5/05 18:40	Tornado	Vortex	TEXAS	HOWARD	0	0	5000				F2
1192101	5459027	2005	June	200506	4	550	6/4/05 5:50	200506	4	607	6/4/05 6:07	Tornado	Vortex	MISSOURI	JOHNSON	2	0	0				F1
1191318	5456631	2005	June	200506	5	1808	6/5/05 18:08	200506	5	1820	6/5/05 18:20	Tornado	Vortex	TEXAS	BORDEN	0	0	8000				F2
1191312	5457092	2005	June	200506	10	915	6/10/05 9:15	200506	10	1030	6/10/05 10:30	High Wind	Wind	TEXAS	HOWARD	0	0	1000	52	MG		
1191312	5457093	2005	June	200506	10	915	6/10/05 9:15	200506	10	1030	6/10/05 10:30	High Wind	Wind	TEXAS	GLASSCOCK	0	0	1000	52	EG		
1191319	5457055	2005	June	200506	2	2215	6/2/05 22:15	200506	2	2215	6/2/05 22:15	High Wind	Wind	NEW MEXICO	CENTRAL LEA COUNTY	0	0	1000	52	EG		
1191379	5455298	2005	June	200506	8	1400	6/8/05 14:00	200506	8	1400	6/8/05 14:00	Thunderstorm Wind	Wind	ILLINOIS	PEORIA	1	0	0	50	EG		
1190692	5451748	2005	June	200506	14	1645	6/14/05 16:45	200506	14	1645	6/14/05 16:45	Thunderstorm Wind	Wind	KENTUCKY	LEE	0	0	4000	50	EG		
1190751	5452378	2005	June	200506	9	1800	6/9/05 18:00	200506	9	1800	6/9/05 18:00	Thunderstorm Wind	Wind	NEBRASKA	WEBSTER	0	0	10000	69	EG		
1190741	5452169	2005	June	200506	9	1850	6/9/05 18:50	200506	9	1850	6/9/05 18:50	Thunderstorm Wind	Wind	KANSAS	SMITH	0	0	10000	61	EG		
1190585	5452360	2005	June	200506	13	1640	6/13/05 16:40	200506	13	1640	6/13/05 16:40	Thunderstorm Wind	Wind	MISSOURI	FRANKLIN	2	0	0	55	EG		
1191777	5455356	2005	June	200506	30	2130	6/30/05 21:30	200506	30	2230	6/30/05 22:30	Thunderstorm Wind	Wind	KANSAS	CRAWFORD	2	0	1030000	70	EG		
1190753	5452391	2005	June	200506	21	300	6/21/05 3:00	200506	21	300	6/21/05 3:00	Thunderstorm Wind	Wind	NEBRASKA	HOWARD	0	0	2000	61	EG		
1190741	5452102	2005	June	200506	9	1630	6/9/05 16:30	200506	9	1630	6/9/05 16:30	Thunderstorm Wind	Wind	KANSAS	ROOKS	0	0	5000	61	EG		
1192567	5460172	2005	June	200506	5	1326	6/5/05 13:26	200506	5	1337	6/5/05 13:37	Thunderstorm Wind	Wind	MICHIGAN	KENT	0	0	3000	52	EG		
1191322	5457513	2005	June	200506	3	130	6/3/05 1:30	200506	3	150	6/3/05 1:50	Thunderstorm Wind	Wind	TEXAS	CRANE	0	0	2000	52	EG		
1192459	5460141	2005	June	200506	11	1248	6/11/05 12:48	200506	11	1248	6/11/05 12:48	Thunderstorm Wind	Wind	MICHIGAN	ANTRIM	1	0	0	50	EG		
1191318	5456487	2005	June	200506	5	2100	6/5/05 21:00	200506	5	2127	6/5/05 21:27	Thunderstorm Wind	Wind	TEXAS	BORDEN	0	0	10000	65	EG		
1191319	5457053	2005	June	200506	2	2145	6/2/05 21:45	200506	2	2205	6/2/05 22:05	Thunderstorm Wind	Wind	NEW MEXICO	LEA	0	0	1000	57	EG		
1191318	5456558	2005	June	200506	5	2035	6/5/05 20:35	200506	5	2040	6/5/05 20:40	Thunderstorm Wind	Wind	TEXAS	HOWARD	0	0	1000	52	EG		
1191043	5456588	2005	June	200506	21	1920	6/21/05 19:20	200506	21	2015	6/21/05 20:15	Thunderstorm Wind	Wind	WASHINGTON	SPOKANE	12	0	0	65	EG		
1191345	5457305	2005	June	200506	5	1818	6/5/05 18:18	200506	5	1818	6/5/05 18:18	Thunderstorm Wind	Wind	OHIO	PUTNAM	1	0	0	50	EG		
1192171	5459741	2005	June	200506	5	1915	6/5/05 19:15	200506	5	1915	6/5/05 19:15	Thunderstorm Wind	Wind	MICHIGAN	MONROE	2	0	0	55	EG		
1191344	5457483	2005	June	200506	5	1605	6/5/05 16:05	200506	5	1643	6/5/05 16:43	Thunderstorm Wind	Wind	INDIANA	ELKHART	0	1	0	60	MG		
1192567	5460173	2005	June	200506	5	1343	6/5/05 13:43	200506	5	1348	6/5/05 13:48	Thunderstorm Wind	Wind	MICHIGAN	KENT	0	0	3000	52	EG		
1190292	5454433	2005	June	200506	29	2215	6/29/05 22:15	200506	29	2215	6/29/05 22:15	Thunderstorm Wind	Wind	IOWA	UNION	0	0	2000	71	MG		
1191515	5455666	2005	June	200506	4	1815	6/4/05 18:15	200506	4	1815	6/4/05 18:15	Thunderstorm Wind	Wind	OKLAHOMA	OSAGE	5	0	0	61	EG		
1191470	5455215	2005	June	200506	7	1650	6/7/05 16:50	200506	7	1650	6/7/05 16:50	Thunderstorm Wind	Wind	SOUTH DAKOTA	SHANNON	0	0	6000	65	EG		
1191322	5457509	2005	June	200506	3	0	6/3/05 0:00	200506	3	20	6/3/05 0:20	Thunderstorm Wind	Wind	TEXAS	GAINES	0	0	2000	53	MG		
1190254	5454289	2005	June	200506	6	1510	6/6/05 15:10	200506	6	1510	6/6/05 15:10	Thunderstorm Wind	Wind	NEW MEXICO	CHAVES	1	0	0	75	EG		
1191473	5455327	2005	June	200506	7	1830	6/7/05 18:30	200506	7	1835	6/7/05 18:35	Thunderstorm Wind	Wind	SOUTH DAKOTA	HAAKON	0	0	1000	70	EG		
1190290	5453483	2005	June	200506	27	1558	6/27/05 15:58	200506	27	1558	6/27/05 15:58	Thunderstorm Wind	Wind	IOWA	HAMILTON	0	0	3000	65	EG		
1190285	5453360	2005	June	200506	20	1830	6/20/05 18:30	200506	20	1830	6/20/05 18:30	Thunderstorm Wind	Wind	IOWA	STORY	1	0	0	50	EG		
1190292	5454444	2005	June	200506	29	2220	6/29/05 22:20	200506	29	2220	6/29/05 22:20	Thunderstorm Wind	Wind	IOWA	TAYLOR	0	0	4000	61	EG		
1191379	5455208	2005	June	200506	8	1255	6/8/05 12:55	200506	8	1255	6/8/05 12:55	Thunderstorm Wind	Wind	ILLINOIS	KNOX	2	0	0	60	EG		
1190746	5452193	2005	June	200506	29	1704	6/29/05 17:04	200506	29	1714	6/29/05 17:14	Thunderstorm Wind	Wind	KANSAS	MITCHELL	0	0	75000	69	EG		
1193439	5462308	2005	June	200506	8	1053	6/8/05 10:53	200506	8	1140	6/8/05 11:40	Thunderstorm Wind	Wind	IOWA	HENRY	0	0	6000	70	EG		
1193441	5462593	2005	June	200506	8	1154	6/8/05 11:54	200506	8	1222	6/8/05 12:22	Thunderstorm Wind	Wind	ILLINOIS	HENDERSON	0	0	3000	52	EG		
1193439	5462371	2005	June	200506	8	1148	6/8/05 11:48	200506	8	1158	6/8/05 11:58	Thunderstorm Wind	Wind	IOWA	LEE	1	0	0	52	EG		
1192368	5459283	2005	June	200506	25	1835	6/25/05 18:35	200506	25	1835	6/25/05 18:35	Thunderstorm Wind	Wind	MAINE	PENOBSCOT	1	0	0	70	EG		
1193441	5462594	2005	June	200506	8	1211	6/8/05 12:11	200506	8	1228	6/8/05 12:28	Thunderstorm Wind	Wind	ILLINOIS	WARREN	0	0	2000	52	EG		
1193439	5462306	2005	June	200506	8	1027	6/8/05 10:27	200506	8	1104	6/8/05 11:04	Thunderstorm Wind	Wind	IOWA	JEFFERSON	0	0	8000	70	MG		
1193441	5462592	2005	June	200506	8	1153	6/8/05 11:53	200506	8	1258	6/8/05 12:58	Thunderstorm Wind	Wind	ILLINOIS	MERCER	0	0	3000	57	EG		
1193284	5461934	2005	June	200506	10	1345	6/10/05 13:45	200506	10	1350	6/10/05 13:50	Thunderstorm Wind	Wind	TENNESSEE	LOUDON	0	1	0	40	EG		
1192210	5459254	2005	June	200506	29	2330	6/29/05 23:30	200506	29	2330	6/29/05 23:30	Thunderstorm Wind	Wind	WISCONSIN	SAWYER	0	1	0	60	EG		
1193582	5461705	2005	June	200506	19	525	6/19/05 5:25	200506	19	525	6/19/05 5:25	Thunderstorm Wind	Wind	NORTH DAKOTA	PEMBINA	1	0	0	75	EG		
1193528	5461535	2005	June	200506	16	1230	6/16/05 12:30	200506	16	1230	6/16/05 12:30	Thunderstorm Wind	Wind	FLORIDA	VOLUSIA	0	0	4000	70	EG		
1193526	5461533	2005	June	200506	27	1600	6/27/05 16:00	200506	27	1600	6/27/05 16:00	Thunderstorm Wind	Wind	TENNESSEE	MAURY	1	0	0	50	EG		
1193441	5462600	2005	June	200506	8	1253	6/8/05 12:53	200506	8	1258	6/8/05 12:58	Thunderstorm Wind	Wind	ILLINOIS	MCDONOUGH	0	0	6000	52	EG		
1193529	5461600	2005	June	200506	17	1918	6/17/05 19:18	200506	17	1918	6/17/05 19:18	Thunderstorm Wind	Wind	FLORIDA	VOLUSIA	0	0	1000	50	EG		
1192569	5459484	2005	June	200506	9	1754	6/9/05 17:54	200506	9	1805	6/9/05 18:05	Thunderstorm Wind	Wind	MICHIGAN	CLINTON	0	0	2000	52	EG		
1193352	5462247	2005	June	200506	21	1503	6/21/05 15:03	200506	21	1503	6/21/05 15:03	Thunderstorm Wind	Wind	UTAH	UTAH	1	0	0	61	MG		
1193439	5462365	2005	June	200506	8	1129	6/8/05 11:29	200506	8	1205	6/8/05 12:05	Thunderstorm Wind	Wind	IOWA	LOUISA	0	0	16000	70	EG		
1193363	5462865	2005	June	200506	8	205	6/8/05 2:05	200506	8	205	6/8/05 2:05	Thunderstorm Wind	Wind	MINNESOTA	LE SUEUR	1	0	0	55	EG		
1193427	5462692	2005	June	200506	29	2255	6/29/05 22:55	200506	29	2256	6/29/05 22:56	Thunderstorm Wind	Wind	IOWA	LINN	0	0	5000	50	EG		
1193587	5460765	2005	June	200506	20	1015	6/20/05 10:15	200506	20	1015	6/20/05 10:15	Thunderstorm Wind	Wind	MINNESOTA	WADENA	1	0	0	66	EG		
1193587	5460772	2005	June	200506	20	935	6/20/05 9:35	200506	20	935	6/20/05 9:35	Thunderstorm Wind	Wind	MINNESOTA	OTTER TAIL	1	0	0	78	EG		
1192458	5459461	2005	June	200506	5	1858	6/5/05 18:58	200506	5	1901	6/5/05 19:01	Thunderstorm Wind	Wind	MICHIGAN	MONTMORENCY	1	0	0	55	EG		
1191314	5457156	2005	June	200506	6	1733	6/6/05 17:33	200506	6	1733	6/6/05 17:33	Thunderstorm Wind	Wind	NEW MEXICO	LEA	0	0	5000	61	EG		
1193439	5462363	2005	June	200506	8	1125	6/8/05 11:25	200506	8	1205	6/8/05 12:05	Thunderstorm Wind	Wind	IOWA	DES MOINES	0	0	8000	57	EG		
1192171	5459747	2005	June	200506	5	1925	6/5/05 19:25	200506	5	1925	6/5/05 19:25	Thunderstorm Wind	Wind	MICHIGAN	WAYNE	1	0	0	54	EG		
1193554	5460828	2005	June	200506	28	1051	6/28/05 10:51	200506	28	1051	6/28/05 10:51	Thunderstorm Wind	Wind	KANSAS	SHAWNEE	1	0	0	43	EG		
1192569	5459485	2005	June	200506	9	1826	6/9/05 18:26	200506	9	1835	6/9/05 18:35	Thunderstorm Wind	Wind	MICHIGAN	CLINTON	0	0	2000	52	EG		
1192177	5459913	2005	June	200506	9	1749	6/9/05 17:49	200506	9	1749	6/9/05 17:49	Thunderstorm Wind	Wind	MICHIGAN	MONROE	1	0	0	58	EG		
1191322	5456911	2005	June	200506	3	200	6/3/05 2:00	200506	3	200	6/3/05 2:00	Thunderstorm Wind	Wind	TEXAS	UPTON	0	0	3000	57	EG		
1193363	5461882	2005	June	200506	8	245	6/8/05 2:45	200506	8	245	6/8/05 2:45	Thunderstorm Wind	Wind	MINNESOTA	LE SUEUR	2	0	0	52	EG		
1192567	5460176	2005	June	200506	5	1350	6/5/05 13:50	200506	5	1355	6/5/05 13:55	Thunderstorm Wind	Wind	MICHIGAN	IONIA	0	0	7000	52	EG		
1191344	5456912	2005	June	200506	5	1512	6/5/05 15:12	200506	5	1555	6/5/05 15:55	Thunderstorm Wind	Wind	INDIANA	WHITE	1	0	0	61	EG		
1193165	5458757	2005	June	200506	13	1740	6/13/05 17:40	200506	13	1755	6/13/05 17:55	Thunderstorm Wind	Wind	NEW YORK	YATES	1	0	0	55	EG		
1185787	5440179	2005	March	200503	15	1500	3/15/05 15:00	200503	15	2100	3/15/05 21:00	Heavy Snow	Blizzard / Snowstorm	TEXAS	FLOYD	0	1	0				
1186049	5444033	2005	March	200503	15	300	3/15/05 3:00	200503	15	2300	3/15/05 23:00	Heavy Snow	Blizzard / Snowstorm	ARIZONA	WESTERN MOGOLLON RIM	3	0	0				
1187223	5443154	2005	March	200503	24	1220	3/24/05 12:20	200503	24	1220	3/24/05 12:20	Winter Storm	Blizzard / Snowstorm	UTAH	WEST CENTRAL UTAH/DELTA	1	1	0				
1187223	5443155	2005	March	200503	24	1245	3/24/05 12:45	200503	24	1245	3/24/05 12:45	Winter Storm	Blizzard / Snowstorm	UTAH	GREAT SALT LAKE DESERT AND MOUNTAINS/WENDOVER/SNOWVILLE	7	1	0				
1186339	5444706	2005	March	200503	17	0	3/17/05 0:00	200503	17	800	3/17/05 8:00	Winter Weather	Blizzard / Snowstorm	TENNESSEE	FRANKLIN	0	1	0				
1185669	5440443	2005	March	200503	6	1300	3/6/05 13:00	200503	6	1900	3/6/05 19:00	Wildfire	Fire	IOWA	POTTAWATTAMIE	2	0	0				
1185728	5439714	2005	March	200503	31	745	3/31/05 7:45	200503	31	900	3/31/05 9:00	Flash Flood	Flood	ALABAMA	CHOCTAW	0	1	0				
1186695	5444669	2005	March	200503	22	1215	3/22/05 12:15	200503	22	1230	3/22/05 12:30	Flash Flood	Flood	CALIFORNIA	SANTA BARBARA	0	2	0				
1185746	5439805	2005	March	200503	21	1920	3/21/05 19:20	200503	21	1920	3/21/05 19:20	Hail	Ice / Sleet / Hail	FLORIDA	ST. LUCIE	0	0	2000	2			
1185600	5442343	2005	March	200503	13	1755	3/13/05 17:55	200503	13	1827	3/13/05 18:27	Hail	Ice / Sleet / Hail	MISSISSIPPI	WARREN	1	0	0	2.75			
1185607	5441305	2005	March	200503	26	1745	3/26/05 17:45	200503	26	1808	3/26/05 18:08	Hail	Ice / Sleet / Hail	MISSISSIPPI	YAZOO	1	0	0	2.5			
1187225	5443237	2005	March	200503	24	1645	3/24/05 16:45	200503	24	1745	3/24/05 17:45	Avalanche	Landslide / Avalanche	UTAH	WASATCH MOUNTAINS SOUTH OF I80	3	0	0				
1187225	5443236	2005	March	200503	24	1515	3/24/05 15:15	200503	24	1615	3/24/05 16:15	Avalanche	Landslide / Avalanche	UTAH	WASATCH MOUNTAINS SOUTH OF I80	3	0	0				
1186386	5445472	2005	March	200503	6	1444	3/6/05 14:44	200503	6	1446	3/6/05 14:46	Avalanche	Landslide / Avalanche	COLORADO	GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS	0	1	0				
1204965	5490278	2005	March	200503	27	1300	3/27/05 13:00	200503	27	1300	3/27/05 13:00	Avalanche	Landslide / Avalanche	COLORADO	S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET	2	0	0				
1204966	5490279	2005	March	200503	24	1220	3/24/05 12:20	200503	24	1220	3/24/05 12:20	Avalanche	Landslide / Avalanche	COLORADO	S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET	1	1	0				
1185679	5440776	2005	March	200503	22	755	3/22/05 7:55	200503	22	800	3/22/05 8:00	Debris Flow	Landslide / Avalanche	CALIFORNIA	SANTA CRUZ CO.	0	0	37000				
